Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Customer_Segment,Customer_Since
C00918,Customer 00918,Male,47,41-50,Kolkata,West Bengal,East,Corporate,2022-08-07
C00919,Customer 00919,Female,42,41-50,Chandigarh,Chandigarh,North,Consumer,2024-11-17
C00920,Customer 00920,Female,49,41-50,Kolkata,West Bengal,East,Small Business,2025-02-27
C00921,Customer 00921,Male,42,41-50,Surat,Gujarat,West,Small Business,2024-08-01
C00922,Customer 00922,Female,28,21-30,Delhi,Delhi,North,Small Business,2022-05-19
C00923,Customer 00923,Male,35,31-40,Mumbai,Maharashtra,West,Small Business,2024-04-24
C00924,Customer 00924,Male,37,31-40,Ranchi,Jharkhand,East,Consumer,2023-08-12
C00925,Customer 00925,Female,42,41-50,Chandigarh,Chandigarh,North,Consumer,2025-02-09
C00926,Customer 00926,Female,41,41-50,Chennai,Tamil Nadu,South,Small Business,2023-03-24
C00927,Customer 00927,Male,33,31-40,Kolkata,West Bengal,East,Small Business,2023-02-13
C00928,Customer 00928,Male,37,31-40,Kochi,Kerala,South,Consumer,2023-04-15
C00929,Customer 00929,Male,60,51-60,Hyderabad,Telangana,South,Small Business,2022-11-16
C00930,Customer 00930,Male,26,21-30,Lucknow,Uttar Pradesh,North,Corporate,2024-10-05
C00931,Customer 00931,Male,51,51-60,Delhi,Delhi,North,Small Business,2025-06-25
C00932,Customer 00932,Female,57,51-60,Patna,Bihar,East,Small Business,2024-10-02
C00933,Customer 00933,Female,46,41-50,Chennai,Tamil Nadu,South,Consumer,2025-03-27
C00934,Customer 00934,Male,54,51-60,Bengaluru,Karnataka,South,Small Business,2024-09-06
C00935,Customer 00935,Female,46,41-50,Jaipur,Rajasthan,North,Corporate,2022-12-24
C00936,Customer 00936,Male,54,51-60,Ahmedabad,Gujarat,West,Small Business,2023-10-09
C00937,Customer 00937,Male,34,31-40,Delhi,Delhi,North,Small Business,2025-04-04
C00938,Customer 00938,Female,44,41-50,Lucknow,Uttar Pradesh,North,Corporate,2023-06-16
C00939,Customer 00939,Female,36,31-40,Chennai,Tamil Nadu,South,Small Business,2024-08-23
C00940,Customer 00940,Female,32,31-40,Patna,Bihar,East,Small Business,2024-05-18
C00941,Customer 00941,Female,44,41-50,Hyderabad,Telangana,South,Small Business,2024-03-31
C00942,Customer 00942,Female,32,31-40,Kolkata,West Bengal,East,Corporate,2022-09-26
C00943,Customer 00943,Male,38,31-40,Kochi,Kerala,South,Consumer,2025-02-11
C00944,Customer 00944,Female,33,31-40,Pune,Maharashtra,West,Consumer,2022-11-03
C00945,Customer 00945,Male,32,31-40,Surat,Gujarat,West,Small Business,2024-10-20
C00946,Customer 00946,Female,52,51-60,Bengaluru,Karnataka,South,Small Business,2023-05-29
C00947,Customer 00947,Female,27,21-30,Jaipur,Rajasthan,North,Corporate,2022-12-01
C00948,Customer 00948,Male,37,31-40,Jaipur,Rajasthan,North,Small Business,2025-07-13
C00949,Customer 00949,Female,42,41-50,Lucknow,Uttar Pradesh,North,Small Business,2024-01-10
C00950,Customer 00950,Female,43,41-50,Ranchi,Jharkhand,East,Consumer,2024-04-23
C00951,Customer 00951,Female,59,51-60,Lucknow,Uttar Pradesh,North,Consumer,2025-03-27
C00952,Customer 00952,Female,43,41-50,Chennai,Tamil Nadu,South,Small Business,2024-11-11
C00953,Customer 00953,Female,26,21-30,Surat,Gujarat,West,Small Business,2025-06-10
C00954,Customer 00954,Female,30,21-30,Bhubaneswar,Odisha,East,Consumer,2023-11-22
C00955,Customer 00955,Female,25,21-30,Pune,Maharashtra,West,Consumer,2022-11-28
C00956,Customer 00956,Male,41,41-50,Patna,Bihar,East,Small Business,2023-08-20
C00957,Customer 00957,Female,38,31-40,Kolkata,West Bengal,East,Small Business,2024-01-14
C00958,Customer 00958,Female,31,31-40,Ahmedabad,Gujarat,West,Consumer,2022-02-17
C00959,Customer 00959,Male,37,31-40,Bengaluru,Karnataka,South,Corporate,2022-06-13
C00960,Customer 00960,Male,46,41-50,Hyderabad,Telangana,South,Consumer,2022-07-15
C00961,Customer 00961,Female,56,51-60,Chandigarh,Chandigarh,North,Consumer,2022-02-23
C00962,Customer 00962,Male,27,21-30,Mumbai,Maharashtra,West,Small Business,2025-06-19
C00963,Customer 00963,Male,45,41-50,Bengaluru,Karnataka,South,Small Business,2023-04-15
C00964,Customer 00964,Female,49,41-50,Kochi,Kerala,South,Corporate,2022-09-16
C00965,Customer 00965,Male,22,21-30,Bengaluru,Karnataka,South,Consumer,2024-01-01
C00966,Customer 00966,Female,50,41-50,Patna,Bihar,East,Corporate,2023-07-12
C00967,Customer 00967,Male,55,51-60,Ahmedabad,Gujarat,West,Consumer,2025-04-25
C00968,Customer 00968,Female,54,51-60,Ahmedabad,Gujarat,West,Corporate,2024-12-29
C00969,Customer 00969,Female,51,51-60,Bhubaneswar,Odisha,East,Corporate,2023-04-11
C00970,Customer 00970,Female,40,31-40,Chandigarh,Chandigarh,North,Small Business,2024-04-24
C00971,Customer 00971,Male,40,31-40,Kolkata,West Bengal,East,Consumer,2022-01-01
C00972,Customer 00972,Female,39,31-40,Bengaluru,Karnataka,South,Small Business,2024-12-31
C00973,Customer 00973,Female,51,51-60,Delhi,Delhi,North,Small Business,2022-01-19
C00974,Customer 00974,Female,59,51-60,Pune,Maharashtra,West,Consumer,2022-01-15
C00975,Customer 00975,Male,47,41-50,Ranchi,Jharkhand,East,Corporate,2024-06-14
C00976,Customer 00976,Male,31,31-40,Mumbai,Maharashtra,West,Corporate,2024-03-09
C00977,Customer 00977,Male,37,31-40,Mumbai,Maharashtra,West,Consumer,2024-05-14
C00978,Customer 00978,Female,39,31-40,Kochi,Kerala,South,Corporate,2024-12-25
C00979,Customer 00979,Female,33,31-40,Kolkata,West Bengal,East,Consumer,2023-01-09
C00980,Customer 00980,Female,28,21-30,Bengaluru,Karnataka,South,Corporate,2024-07-21
C00981,Customer 00981,Female,60,51-60,Ahmedabad,Gujarat,West,Small Business,2023-01-20
C00982,Customer 00982,Male,30,21-30,Patna,Bihar,East,Consumer,2024-12-31
C00983,Customer 00983,Male,27,21-30,Delhi,Delhi,North,Small Business,2023-07-06
C00984,Customer 00984,Female,21,21-30,Bengaluru,Karnataka,South,Consumer,2022-07-04
C00985,Customer 00985,Male,52,51-60,Bengaluru,Karnataka,South,Consumer,2023-12-02
C00986,Customer 00986,Female,52,51-60,Pune,Maharashtra,West,Small Business,2024-08-07
C00987,Customer 00987,Female,26,21-30,Jaipur,Rajasthan,North,Consumer,2022-04-25
C00988,Customer 00988,Female,25,21-30,Kolkata,West Bengal,East,Corporate,2024-08-20
C00989,Customer 00989,Male,37,31-40,Chennai,Tamil Nadu,South,Small Business,2022-01-26
C00990,Customer 00990,Male,45,41-50,Lucknow,Uttar Pradesh,North,Small Business,2023-05-22
C00991,Customer 00991,Male,50,41-50,Jaipur,Rajasthan,North,Corporate,2022-07-12
C00992,Customer 00992,Female,45,41-50,Hyderabad,Telangana,South,Corporate,2023-10-02
C00993,Customer 00993,Male,23,21-30,Patna,Bihar,East,Corporate,2025-01-30
C00994,Customer 00994,Female,51,51-60,Lucknow,Uttar Pradesh,North,Corporate,2023-09-04
C00995,Customer 00995,Female,24,21-30,Hyderabad,Telangana,South,Corporate,2023-03-23
C00996,Customer 00996,Male,48,41-50,Lucknow,Uttar Pradesh,North,Small Business,2022-01-31
C00997,Customer 00997,Female,58,51-60,Chennai,Tamil Nadu,South,Consumer,2024-03-21
C00998,Customer 00998,Male,23,21-30,Kochi,Kerala,South,Corporate,2024-08-31
C00999,Customer 00999,Female,26,21-30,Bengaluru,Karnataka,South,Consumer,2022-11-19
C01000,Customer 01000,Male,60,51-60,Surat,Gujarat,West,Small Business,2025-07-04
C01001,Customer 01001,Male,43,41-50,Jaipur,Rajasthan,North,Corporate,2022-11-12
C01002,Customer 01002,Male,52,51-60,Lucknow,Uttar Pradesh,North,Consumer,2023-10-11
C01003,Customer 01003,Female,33,31-40,Ranchi,Jharkhand,East,Consumer,2024-02-13
C01004,Customer 01004,Male,37,31-40,Ranchi,Jharkhand,East,Consumer,2024-09-20
C01005,Customer 01005,Female,55,51-60,Ahmedabad,Gujarat,West,Corporate,2024-09-30
C01006,Customer 01006,Male,55,51-60,Hyderabad,Telangana,South,Small Business,2023-10-25
C01007,Customer 01007,Female,59,51-60,Ahmedabad,Gujarat,West,Corporate,2022-11-25
C01008,Customer 01008,Male,49,41-50,Chandigarh,Chandigarh,North,Small Business,2023-06-24
C01009,Customer 01009,Female,21,21-30,Ranchi,Jharkhand,East,Corporate,2024-11-02
C01010,Customer 01010,Male,22,21-30,Mumbai,Maharashtra,West,Corporate,2024-01-16
C01011,Customer 01011,Female,25,21-30,Kochi,Kerala,South,Corporate,2025-01-08
C01012,Customer 01012,Male,54,51-60,Mumbai,Maharashtra,West,Corporate,2024-10-15
C01013,Customer 01013,Female,41,41-50,Bengaluru,Karnataka,South,Small Business,2023-10-22
C01014,Customer 01014,Male,54,51-60,Lucknow,Uttar Pradesh,North,Corporate,2022-05-17
C01015,Customer 01015,Male,32,31-40,Jaipur,Rajasthan,North,Consumer,2023-02-18
C01016,Customer 01016,Female,33,31-40,Lucknow,Uttar Pradesh,North,Consumer,2022-03-07
C01017,Customer 01017,Female,54,51-60,Mumbai,Maharashtra,West,Corporate,2025-04-23
C01018,Customer 01018,Male,44,41-50,Kolkata,West Bengal,East,Consumer,2025-05-25
C01019,Customer 01019,Male,34,31-40,Chandigarh,Chandigarh,North,Corporate,2024-10-03
C01020,Customer 01020,Female,24,21-30,Chandigarh,Chandigarh,North,Small Business,2025-02-16
C01021,Customer 01021,Female,24,21-30,Pune,Maharashtra,West,Corporate,2023-06-29
C01022,Customer 01022,Male,40,31-40,Jaipur,Rajasthan,North,Consumer,2023-03-19
C01023,Customer 01023,Male,35,31-40,Lucknow,Uttar Pradesh,North,Corporate,2024-02-29
C01024,Customer 01024,Male,54,51-60,Hyderabad,Telangana,South,Corporate,2023-05-25
C01025,Customer 01025,Female,27,21-30,Chennai,Tamil Nadu,South,Corporate,2025-03-26
C01026,Customer 01026,Female,48,41-50,Ranchi,Jharkhand,East,Consumer,2022-12-08
C01027,Customer 01027,Female,53,51-60,Chennai,Tamil Nadu,South,Small Business,2022-11-20
C01028,Customer 01028,Female,41,41-50,Ahmedabad,Gujarat,West,Corporate,2023-10-27
C01029,Customer 01029,Female,48,41-50,Ranchi,Jharkhand,East,Corporate,2023-10-25
C01030,Customer 01030,Male,45,41-50,Kochi,Kerala,South,Corporate,2023-06-05
C01031,Customer 01031,Female,49,41-50,Ranchi,Jharkhand,East,Small Business,2022-01-01
C01032,Customer 01032,Female,59,51-60,Jaipur,Rajasthan,North,Consumer,2024-11-26
C01033,Customer 01033,Female,21,21-30,Bengaluru,Karnataka,South,Small Business,2023-03-31
C01034,Customer 01034,Female,22,21-30,Hyderabad,Telangana,South,Corporate,2023-07-20
C01035,Customer 01035,Male,23,21-30,Bengaluru,Karnataka,South,Small Business,2023-12-30
C01036,Customer 01036,Male,37,31-40,Bengaluru,Karnataka,South,Small Business,2025-04-07
C01037,Customer 01037,Male,37,31-40,Kochi,Kerala,South,Small Business,2022-07-08
C01038,Customer 01038,Male,25,21-30,Mumbai,Maharashtra,West,Corporate,2023-10-27
C01039,Customer 01039,Male,52,51-60,Surat,Gujarat,West,Corporate,2025-03-26
C01040,Customer 01040,Female,23,21-30,Lucknow,Uttar Pradesh,North,Corporate,2025-03-26
C01041,Customer 01041,Male,24,21-30,Mumbai,Maharashtra,West,Small Business,2023-12-14
C01042,Customer 01042,Female,28,21-30,Pune,Maharashtra,West,Consumer,2025-05-18
C01043,Customer 01043,Female,24,21-30,Delhi,Delhi,North,Small Business,2024-12-09
C01044,Customer 01044,Female,55,51-60,Jaipur,Rajasthan,North,Corporate,2022-11-03
C01045,Customer 01045,Male,30,21-30,Patna,Bihar,East,Consumer,2024-03-15
C01046,Customer 01046,Male,35,31-40,Ahmedabad,Gujarat,West,Small Business,2023-08-17
C01047,Customer 01047,Male,29,21-30,Mumbai,Maharashtra,West,Small Business,2022-06-19
C01048,Customer 01048,Male,56,51-60,Surat,Gujarat,West,Small Business,2023-06-22
C01049,Customer 01049,Female,53,51-60,Chandigarh,Chandigarh,North,Small Business,2022-09-25
C01050,Customer 01050,Female,56,51-60,Bengaluru,Karnataka,South,Consumer,2024-09-26
C01051,Customer 01051,Male,56,51-60,Mumbai,Maharashtra,West,Corporate,2024-12-09
C01052,Customer 01052,Male,25,21-30,Kochi,Kerala,South,Small Business,2024-05-30
C01053,Customer 01053,Male,28,21-30,Patna,Bihar,East,Corporate,2024-04-27
C01054,Customer 01054,Female,43,41-50,Pune,Maharashtra,West,Consumer,2023-10-19
C01055,Customer 01055,Male,40,31-40,Ranchi,Jharkhand,East,Consumer,2023-12-18
C01056,Customer 01056,Male,49,41-50,Ahmedabad,Gujarat,West,Consumer,2023-04-24
C01057,Customer 01057,Female,30,21-30,Hyderabad,Telangana,South,Corporate,2022-06-25
C01058,Customer 01058,Male,36,31-40,Lucknow,Uttar Pradesh,North,Corporate,2022-10-30
C01059,Customer 01059,Male,42,41-50,Bhubaneswar,Odisha,East,Corporate,2022-08-16
C01060,Customer 01060,Female,51,51-60,Bhubaneswar,Odisha,East,Consumer,2023-11-11
C01061,Customer 01061,Male,34,31-40,Hyderabad,Telangana,South,Corporate,2024-12-07
C01062,Customer 01062,Female,60,51-60,Kolkata,West Bengal,East,Corporate,2022-10-17
C01063,Customer 01063,Female,58,51-60,Delhi,Delhi,North,Corporate,2024-12-14
C01064,Customer 01064,Female,31,31-40,Jaipur,Rajasthan,North,Consumer,2023-08-05
C01065,Customer 01065,Female,24,21-30,Hyderabad,Telangana,South,Small Business,2022-01-18
C01066,Customer 01066,Female,38,31-40,Chandigarh,Chandigarh,North,Corporate,2024-01-08
C01067,Customer 01067,Male,39,31-40,Lucknow,Uttar Pradesh,North,Corporate,2024-03-02
C01068,Customer 01068,Female,53,51-60,Kochi,Kerala,South,Corporate,2022-07-23
C01069,Customer 01069,Female,59,51-60,Patna,Bihar,East,Corporate,2022-06-30
C01070,Customer 01070,Male,53,51-60,Chennai,Tamil Nadu,South,Small Business,2025-02-22
C01071,Customer 01071,Male,36,31-40,Delhi,Delhi,North,Corporate,2023-09-17
C01072,Customer 01072,Female,46,41-50,Patna,Bihar,East,Corporate,2022-11-18
C01073,Customer 01073,Female,43,41-50,Delhi,Delhi,North,Small Business,2025-07-04
C01074,Customer 01074,Male,53,51-60,Bhubaneswar,Odisha,East,Small Business,2022-05-07
C01075,Customer 01075,Female,22,21-30,Kolkata,West Bengal,East,Corporate,2023-07-28
C01076,Customer 01076,Male,42,41-50,Kochi,Kerala,South,Small Business,2022-10-09
C01077,Customer 01077,Female,54,51-60,Chandigarh,Chandigarh,North,Corporate,2025-06-08
C01078,Customer 01078,Female,36,31-40,Kochi,Kerala,South,Corporate,2022-11-09
C01079,Customer 01079,Female,59,51-60,Pune,Maharashtra,West,Small Business,2024-07-08
C01080,Customer 01080,Male,29,21-30,Bengaluru,Karnataka,South,Corporate,2025-01-13
C01081,Customer 01081,Male,40,31-40,Hyderabad,Telangana,South,Corporate,2024-12-08
C01082,Customer 01082,Female,30,21-30,Bengaluru,Karnataka,South,Corporate,2025-03-02
C01083,Customer 01083,Female,25,21-30,Chennai,Tamil Nadu,South,Corporate,2024-12-27
C01084,Customer 01084,Male,41,41-50,Lucknow,Uttar Pradesh,North,Consumer,2022-03-02
C01085,Customer 01085,Female,47,41-50,Patna,Bihar,East,Small Business,2024-06-26
C01086,Customer 01086,Male,33,31-40,Kolkata,West Bengal,East,Consumer,2022-09-27
C01087,Customer 01087,Male,60,51-60,Chennai,Tamil Nadu,South,Corporate,2023-07-01
C01088,Customer 01088,Male,35,31-40,Kochi,Kerala,South,Corporate,2022-02-23
C01089,Customer 01089,Male,51,51-60,Ranchi,Jharkhand,East,Consumer,2024-10-25
C01090,Customer 01090,Female,32,31-40,Surat,Gujarat,West,Small Business,2024-10-03
C01091,Customer 01091,Male,31,31-40,Surat,Gujarat,West,Consumer,2023-04-09
C01092,Customer 01092,Female,21,21-30,Jaipur,Rajasthan,North,Small Business,2024-04-25
C01093,Customer 01093,Male,34,31-40,Kochi,Kerala,South,Consumer,2022-12-29
C01094,Customer 01094,Female,41,41-50,Ahmedabad,Gujarat,West,Small Business,2023-05-21
C01095,Customer 01095,Female,23,21-30,Pune,Maharashtra,West,Corporate,2024-02-19
C01096,Customer 01096,Female,60,51-60,Patna,Bihar,East,Corporate,2025-03-17
C01097,Customer 01097,Male,49,41-50,Jaipur,Rajasthan,North,Small Business,2022-03-28
C01098,Customer 01098,Female,23,21-30,Kochi,Kerala,South,Corporate,2024-03-04
C01099,Customer 01099,Male,39,31-40,Jaipur,Rajasthan,North,Small Business,2024-03-26
C01100,Customer 01100,Female,50,41-50,Bhubaneswar,Odisha,East,Consumer,2024-05-15
C01101,Customer 01101,Male,54,51-60,Bhubaneswar,Odisha,East,Consumer,2024-08-07
C01102,Customer 01102,Male,53,51-60,Ahmedabad,Gujarat,West,Consumer,2023-01-04
C01103,Customer 01103,Female,47,41-50,Bengaluru,Karnataka,South,Small Business,2024-07-12
C01104,Customer 01104,Male,50,41-50,Delhi,Delhi,North,Corporate,2023-02-18
C01105,Customer 01105,Male,37,31-40,Ahmedabad,Gujarat,West,Small Business,2022-12-02
C01106,Customer 01106,Male,28,21-30,Lucknow,Uttar Pradesh,North,Corporate,2024-07-09
C01107,Customer 01107,Male,54,51-60,Ranchi,Jharkhand,East,Corporate,2024-02-26
C01108,Customer 01108,Female,56,51-60,Chennai,Tamil Nadu,South,Small Business,2022-03-31
C01109,Customer 01109,Female,57,51-60,Chennai,Tamil Nadu,South,Corporate,2022-11-04
C01110,Customer 01110,Male,32,31-40,Chennai,Tamil Nadu,South,Corporate,2022-04-16
C01111,Customer 01111,Female,40,31-40,Pune,Maharashtra,West,Corporate,2024-07-02
C01112,Customer 01112,Male,28,21-30,Bhubaneswar,Odisha,East,Consumer,2023-02-20
C01113,Customer 01113,Female,21,21-30,Delhi,Delhi,North,Small Business,2024-10-16
C01114,Customer 01114,Male,59,51-60,Surat,Gujarat,West,Small Business,2023-05-03
C01115,Customer 01115,Female,50,41-50,Hyderabad,Telangana,South,Small Business,2024-06-23
C01116,Customer 01116,Male,36,31-40,Chandigarh,Chandigarh,North,Corporate,2023-07-24
C01117,Customer 01117,Male,32,31-40,Hyderabad,Telangana,South,Consumer,2022-04-23
C01118,Customer 01118,Male,30,21-30,Ranchi,Jharkhand,East,Consumer,2025-03-29
C01119,Customer 01119,Female,26,21-30,Bhubaneswar,Odisha,East,Consumer,2022-08-12
C01120,Customer 01120,Male,31,31-40,Pune,Maharashtra,West,Corporate,2023-08-06
C01121,Customer 01121,Female,58,51-60,Chennai,Tamil Nadu,South,Small Business,2022-03-15
C01122,Customer 01122,Female,41,41-50,Chandigarh,Chandigarh,North,Small Business,2024-02-16
C01123,Customer 01123,Female,56,51-60,Chandigarh,Chandigarh,North,Consumer,2023-08-23
C01124,Customer 01124,Male,28,21-30,Surat,Gujarat,West,Corporate,2023-07-17
C01125,Customer 01125,Female,54,51-60,Patna,Bihar,East,Consumer,2023-03-05
C01126,Customer 01126,Male,57,51-60,Jaipur,Rajasthan,North,Corporate,2025-07-12
C01127,Customer 01127,Female,59,51-60,Chandigarh,Chandigarh,North,Corporate,2023-08-12
C01128,Customer 01128,Female,37,31-40,Pune,Maharashtra,West,Corporate,2025-03-23
C01129,Customer 01129,Male,60,51-60,Ranchi,Jharkhand,East,Corporate,2024-10-13
C01130,Customer 01130,Female,32,31-40,Surat,Gujarat,West,Corporate,2023-04-22
C01131,Customer 01131,Male,21,21-30,Bhubaneswar,Odisha,East,Consumer,2022-02-19
C01132,Customer 01132,Male,34,31-40,Ahmedabad,Gujarat,West,Corporate,2024-04-29
C01133,Customer 01133,Male,42,41-50,Pune,Maharashtra,West,Small Business,2025-02-21
C01134,Customer 01134,Male,33,31-40,Hyderabad,Telangana,South,Corporate,2023-07-31
C01135,Customer 01135,Male,40,31-40,Kolkata,West Bengal,East,Small Business,2024-11-03
C01136,Customer 01136,Male,28,21-30,Patna,Bihar,East,Corporate,2023-11-14
C01137,Customer 01137,Female,57,51-60,Patna,Bihar,East,Corporate,2022-03-01
C01138,Customer 01138,Male,42,41-50,Chennai,Tamil Nadu,South,Small Business,2024-09-08
C01139,Customer 01139,Male,29,21-30,Surat,Gujarat,West,Small Business,2022-11-15
C01140,Customer 01140,Female,50,41-50,Ahmedabad,Gujarat,West,Small Business,2022-04-25
C01141,Customer 01141,Female,56,51-60,Bhubaneswar,Odisha,East,Corporate,2022-02-08
C01142,Customer 01142,Female,43,41-50,Hyderabad,Telangana,South,Consumer,2022-11-02
C01143,Customer 01143,Male,42,41-50,Kolkata,West Bengal,East,Small Business,2025-07-07
C01144,Customer 01144,Female,32,31-40,Chennai,Tamil Nadu,South,Corporate,2022-08-28
C01145,Customer 01145,Female,23,21-30,Bhubaneswar,Odisha,East,Small Business,2024-04-27
C01146,Customer 01146,Female,36,31-40,Chandigarh,Chandigarh,North,Small Business,2024-07-14
C01147,Customer 01147,Male,54,51-60,Bhubaneswar,Odisha,East,Small Business,2022-12-25
C01148,Customer 01148,Female,23,21-30,Lucknow,Uttar Pradesh,North,Consumer,2022-07-09
C01149,Customer 01149,Male,51,51-60,Ahmedabad,Gujarat,West,Corporate,2022-11-12
C01150,Customer 01150,Female,51,51-60,Hyderabad,Telangana,South,Corporate,2024-12-08
C01151,Customer 01151,Female,30,21-30,Bhubaneswar,Odisha,East,Consumer,2024-11-23
C01152,Customer 01152,Male,23,21-30,Bengaluru,Karnataka,South,Small Business,2024-03-04
C01153,Customer 01153,Male,40,31-40,Lucknow,Uttar Pradesh,North,Consumer,2025-05-02
C01154,Customer 01154,Female,50,41-50,Chandigarh,Chandigarh,North,Consumer,2022-07-31
C01155,Customer 01155,Male,57,51-60,Bhubaneswar,Odisha,East,Small Business,2023-03-06
C01156,Customer 01156,Male,33,31-40,Patna,Bihar,East,Small Business,2023-07-21
C01157,Customer 01157,Female,28,21-30,Patna,Bihar,East,Small Business,2022-11-02
C01158,Customer 01158,Female,28,21-30,Chennai,Tamil Nadu,South,Consumer,2025-06-29
C01159,Customer 01159,Male,55,51-60,Lucknow,Uttar Pradesh,North,Small Business,2025-01-30
C01160,Customer 01160,Female,30,21-30,Patna,Bihar,East,Corporate,2023-08-04
C01161,Customer 01161,Male,25,21-30,Kochi,Kerala,South,Small Business,2025-06-09
C01162,Customer 01162,Female,24,21-30,Patna,Bihar,East,Consumer,2022-03-01
C01163,Customer 01163,Male,27,21-30,Surat,Gujarat,West,Small Business,2022-04-21
